active,location_id,location_name,location_name_fr,operated_by,operated_by_fr,city,address,address_fr,postal_code,province,latitude,longitude,phu_id,phu,phu_fr,phone,website,monday,tuesday,wednesday,thursday,friday,saturday,sunday,after_hours,appointments,walk_ins,drive_through,children_under_2,accessible,temporarily_closed,pharmacy,community_lab,assessment_centre,email,online_appointments,phone_appointments,symptomatic,general_population,age_threshold,weeks_pregnant,french_language_services,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr
,2357,Sobeys Pharmacy,,,,Whitby,1615 Dundas Street East,,L1N 2L1,ON,43.8856187,-78.9105036,,Durham Region Health Department,,,www.pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2358,Rolling Hills Pharmacy,,,,Orangeville,140 Rolling Hills Drive,,L9W 4X9,ON,43.918925,-80.072643,,Wellington-Dufferin-Guelph Health Unit,,519-942-2225,rollinghillspharmacy.com,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-14:00,closed,,Yes,No,,,,,Yes,,,,rollinghillspharmacy.com,Yes,,,,,,,,,,,,
,2359,Wal-Mart Pharmacy,,,,Collingwood,10 Cambridge Street,,L9Y 0A1,ON,44.499659,-80.239397,,Simcoe Muskoka District Health Unit,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-17:00,09:00-17:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2360,Wal-Mart Pharmacy,,,,Hamilton,2190 Rymal Road East,,L0R 1P0,ON,43.1735267,-79.7827735,,Hamilton Public Health Services,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2361,Wellington Medical Pharmacy,,,,St. Thomas,"460 Wellington Street, Unit 101",,N5R 6H9,ON,42.774544,-81.158044,,Southwestern Public Health,,,www.pharmachoice.com,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-13:00,closed,,Yes,No,,,,,Yes,,,,www.pharmachoice.com,Yes,,,,,,,,,,,,
,2362,Hunt's Pharmacy,,,,Amherstview,K-6 Speers Boulevard,,K7N 1Z6,ON,44.216076,-76.660632,,"Kingston, Fontenac, Lennox and Addington Health Unit",,,huntspharmacy.medmeapp.ca/schedule,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-16:00,closed,,Yes,No,,,,,Yes,,,,huntspharmacy.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
,2363,Sobeys Pharmacy,,,,Waterloo,94 Bridgeport Road East,,N2J 2J4,ON,43.4698635,-80.5152587,,"Region of Waterloo, Public Health",,,pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2364,University Pharmacy,,,,Brantford,160 Colborne Street,,N3T 2G6,ON,43.138591,-80.263941,,Brant County Health Unit,,519-720-9910,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-13:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2365,Drugstore Pharmacy,,,,Wasaga Beach,25-45th Street South,,L9Z 1A7,ON,44.473029,-80.074555,,Simcoe Muskoka District Health Unit,,705-429-9217,,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-17:00,10:00-17:00,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2366,Sobeys Pharmacy,,,,Chatham,215 Park Avenue West,,N7M 1W3,ON,42.3926203,-82.1844026,,Chatham-Kent Health Unit,,,pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2367,Wal-Mart Pharmacy,,,,Bracebridge,40 Depot Drive,,P1L 0A1,ON,45.04818,-79.289938,,Simcoe Muskoka District Health Unit,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2368,Wal-Mart Pharmacy,,,,Wallaceburg,"60 McNaughton Avenue, Unit 16",,N8A 1R9,ON,42.585465,-82.384783,,Chatham-Kent Health Unit,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2369,Wal-Mart Pharmacy,,,,Carleton Place,450 McNeely Avenue,,K7C 0A6,ON,45.133471,-76.12535,,"Leeds,Grenville, and Lanark District Health Unit",,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2370,Goyeau Pharmacy,,,,Windsor,1078 Goyeau Street,,N9A 1J1,ON,42.3083,-83.0304303,,Windsor-Essex County Health Unit,,519-258-3500,remedys.ca,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-12:00,10:00-12:00,,Yes,No,,,,,Yes,,,,remedys.ca,Yes,,,,,,,,,,,,
,2371,Wal-Mart Pharmacy,,,,Port Elgin,5122 Highway 21,,N0H 2C0,ON,44.422319,-81.395044,,Grey-Bruce Health Unit,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2372,Vidal Pharmacy,,,,Sarnia,373 Vidal Street South,,N7T 2V3,ON,42.961106,-82.406595,,Lambton Health Unit,,519-344-2222,,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,09:00-14:00,09:00-14:00,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2373,Sobeys Pharmacy,,,,Simcoe,438 Norfolk Street South,,N3Y 2X3,ON,42.8232373,-80.3004808,,Haldimand-Norfolk Health Unit,,,pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2374,Airport Pharmacy,,,,Mississauga,"2985 Drew Road, Unit 114",,L4T 0A4,ON,43.6730931,-79.6560819,,Peel Public Health,,905-677-2323,https://www.byecovid.ca/9056772323,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://www.byecovid.ca/9056772323,Yes,,,,,,,,,,,,
,2375,Shoppers Drug Mart,,,,Hamilton,620 King Street West,,L8P 1C2,ON,43.2623825,-79.8872329,,Hamilton Public Health Services,,,https://covid-19.shoppersdrugmart.ca/en,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,,Yes,No,,,,,Yes,,,,https://covid-19.shoppersdrugmart.ca/en,Yes,,,,,,,,,,,,
,2376,Maple Drug Mart,,,,Scarborough,2645 Lawrence Avenue East,,M1P 2S2,ON,43.7511617,-79.2644202,,Toronto Public Health,,647-427-5842,www.mapledrugmart.com,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-18:00,closed,,Yes,No,,,,,Yes,,,,www.mapledrugmart.com,Yes,,,,,,,,,,,,
,2377,Sherbrooke Heights Pharmacy,,,,Peterborough,"1625 Sherbrooke Street West, Unit 6",,K9J 6X4,ON,44.289226,-78.371759,,Peterborough Public Health,,705-748-9800,https://sherbrooke.medmeapp.ca/schedule,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://sherbrooke.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
,2378,Sobeys Pharmacy,,,,Innisfil,2080 Jans Boulevard,,L9S 2C3,ON,44.311332,-79.559448,,Simcoe Muskoka District Health Unit,,,pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2379,Niagara Street Remedy's Rx,,,,St. Catharines,"140 Niagara Street, Unit 106",,L2R 4L4,ON,43.1697672,-79.2348645,,Niagara Region Public Health Department,,905-682-5210,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-12:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2380,Wal-Mart Pharmacy,,,,Sudbury,2416 Long Lake Road,,P3E 5H5,ON,46.440289,-81.00216,,Sudbury and District Health Unit,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,09:00-18:00,09:00-18:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2381,Wal-Mart Pharmacy,,,,Bowmanville,2320 Highway #2,,L1C 3K7,ON,43.911753,-78.716535,,Durham Region Health Department,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2382,Brampton Medical Plex Pharmacy,,,,Brampton,"27 Ruth Avenue, Unit 9A",,L6Z 4R2,ON,43.722721,-79.78708,,Peel Public Health,,905-840-7600,guardian-ida-pharmacies.ca,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-19:00,10:00-14:00,10:00-14:00,,Yes,No,,,,,Yes,,,,guardian-ida-pharmacies.ca,Yes,,,,,,,,,,,,
,2383,Sobeys Pharmacy,,,,Kitchener,235 Ira Needles Boulevard,,N2N 0B2,ON,43.4259355,-80.5543408,,"Region of Waterloo, Public Health",,,pharmacyappointments.ca,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2384,Portage Medical Pharmacy,,,,Niagara Falls,4383 Portage Road,,L2E 6A6,ON,43.11004,-79.097212,,Niagara Region Public Health Department,,905-356-6986,https://www.portagemedicalpharmacy.com/,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-13:00,closed,,Yes,No,,,,,Yes,,,,https://www.portagemedicalpharmacy.com/,Yes,,,,,,,,,,,,
,2385,Wal-Mart Pharmacy,,,,Brampton,9455 Mississauga Road,,L6X 0B3,ON,43.6578525,-79.8121282,,Peel Public Health,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2386,Guardian Hills Pharmacy,,,,Ottawa,"556 Montreal Road, Unit 12",,K1K 0T9,ON,45.4410236,-75.644753,,Ottawa Public Health,,613-741-9900,https://www.guardian-ida-pharmacies.ca/en/ontario/ottawa/guardian-hillside-pharmacy-7015021,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,10:00-16:00,closed,,Yes,No,,,,,Yes,,,,https://www.guardian-ida-pharmacies.ca/en/ontario/ottawa/guardian-hillside-pharmacy-7015021,Yes,,,,,,,,,,,,
,2387,Whole Health Durham Apothecary,,,,Durham,320 College Street,,N0G 1R0,ON,44.179866,-80.828585,,Huron Perth Health Unit,,,http://durhamapothecary.ca/,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-17:00,10:00-16:00,closed,,Yes,No,,,,,Yes,,,,http://durhamapothecary.ca/,Yes,,,,,,,,,,,,
,2388,Procare Pharmacy,,,,Toronto,1262 Don Mills Road,,M3B 2W6,ON,43.744729,-79.346554,,Toronto Public Health,,,http://procare-pharmacy.ca/locations/north-york,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-15:00,closed,,Yes,No,,,,,Yes,,,,http://procare-pharmacy.ca/locations/north-york,Yes,,,,,,,,,,,,
,2389,Pleasant Park Pharmacy,,,,Ottawa,1024 Pleasant Park Road,,K1G 2A1,ON,45.3953345,-75.6221151,,Ottawa Public Health,,,https://www.guardian-ida-pharmacies.ca/en/services/vaccinations/covid-19-vaccination,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-15:00,12:00-13:00,,Yes,No,,,,,Yes,,,,https://www.guardian-ida-pharmacies.ca/en/services/vaccinations/covid-19-vaccination,Yes,,,,,,,,,,,,
,2390,Hamilton General Drugstore,,,,Hamilton,237 Barton Street East,,L8L 2X2,ON,43.261753,-79.854324,,Hamilton Public Health Services,,,https://www.bookmyshot.com/covidshot/9055778259,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,closed,closed,,Yes,No,,,,,Yes,,,,https://www.bookmyshot.com/covidshot/9055778259,Yes,,,,,,,,,,,,
,2391,Bowmanville Pharmacy,,,,Bowmanville,"133 King Street East, Unit 4",,L1C 1N6,ON,43.910521,-78.683882,,Durham Region Health Department,,905-419-7000,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,09:00-16:00,10:00-15:00,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2392,London University Pharmasave,,,,London,1153 Western Road,,N6G 1G6,ON,43.001024,-81.276977,,Middlesex-London Health Unit,,,https://pharmasave.com/london-university-heights,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:30,11:00-16:00,closed,,Yes,No,,,,,Yes,,,,https://pharmasave.com/london-university-heights,Yes,,,,,,,,,,,,
,2393,Sandalwood Care Pharmacy,,,,Brampton,10510 Torbram Road,,L6R 3M9,ON,43.76456,-79.748482,,Peel Public Health,,905-791-6080,www.mylocalrx.ca,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-16:00,10:00-16:00,,Yes,No,,,,,Yes,,,,www.mylocalrx.ca,Yes,,,,,,,,,,,,
,2394,Maple Leaf Medical Pharmacy,,,,Toronto,14 College Street,,M5G 1K2,ON,43.6613561,-79.3838502,,Toronto Public Health,,,https://mapleleafmedicalpharmacy.com,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://mapleleafmedicalpharmacy.com,Yes,,,,,,,,,,,,
,2395,Willow Pharmacy,,,,Guelph,47B Willow Road,,N1H 1W3,ON,43.5447577,-80.2736533,,Wellington-Dufferin-Guelph Health Unit,,519-822-6767,www.willowpharmacy.ca,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-14:00,11:30-12:30,,Yes,No,,,,,Yes,,,,www.willowpharmacy.ca,Yes,,,,,,,,,,,,
,2396,Clarkson Pharmachoice,,,,Mississauga,"1865 Lakeshore Road West, Unit 12",,L5J 4P1,ON,43.5159941,-79.6261838,,Peel Public Health,,,http://www.pharmachoice.com/,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,11:00-16:00,,Yes,No,,,,,Yes,,,,http://www.pharmachoice.com/,Yes,,,,,,,,,,,,
,2397,Danforth Neighbourhood Pharmacy Care,,,,Toronto,2416 Danforth Avenue,,M4C 1K9,ON,43.687728,-79.304984,,Toronto Public Health,,,http://www.danforthmedical.ca/,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-13:00,closed,,Yes,No,,,,,Yes,,,,http://www.danforthmedical.ca/,Yes,,,,,,,,,,,,
,2398,Bowmanville Medical Pharmacy,,,,Bowmanville,196 King Street East,,L1C 1P1,ON,43.911035,-78.679436,,Durham Region Health Department,,905-419-5200,https://www.remedys.ca/en/ontario/bowmanville/bowmanville-medical-pharmacy-7040730,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-15:00,10:00-14:00,,Yes,No,,,,,Yes,,,,https://www.remedys.ca/en/ontario/bowmanville/bowmanville-medical-pharmacy-7040730,Yes,,,,,,,,,,,,
,2399,Freshco Pharmacy,,,,Niagara Falls,5931 Kalar Road,,L2H 1T6,ON,43.0878938,-79.1373567,,Niagara Region Public Health Department,,,www.pharmacyappointments.ca,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-18:00,10:00-17:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2400,Westwood Pharmacy Pharmasave,,,,Guelph,"500 Willow Road, Unit 30",,N1H 7G4,ON,43.5333561,-80.2876014,,Wellington-Dufferin-Guelph Health Unit,,,https://pharmasave.com/guelph-westwood/,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,10:00-16:00,closed,,Yes,No,,,,,Yes,,,,https://pharmasave.com/guelph-westwood/,Yes,,,,,,,,,,,,
,2401,Main Street Centre Pharmacy,,,,Milton,875 Main Street East,,L9T 3Z3,ON,43.5274434,-79.8683256,,Halton Region Health Department,,,https://mainstpharmacy.ca,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-18:30,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,https://mainstpharmacy.ca,Yes,,,,,,,,,,,,
,2402,Spring Valley Pharmacy,,,,Brampton,"15 Ashby Field Road, Unit 5 & 6",,L6X 0R3,ON,43.672758,-79.821365,,Peel Public Health,,905-450-6444,,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2403,Wellington Drug Store,,,,Ottawa,1221 Wellington Street West,,K1Y 2Z9,ON,45.400039,-75.73149,,Ottawa Public Health,,613-680-6789,,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2404,Trent Hills Pharmacy,,,,Campbellford,"119 Isabella Street, Unit 2",,K0L 1L0,ON,44.3117092,-77.7908354,,"Haliburton, Kawartha, Pine Ridge District Health Unit",,705-653-0404,trenthillspharmacy.ca,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,09:00-15:00,10:00-14:00,,Yes,No,,,,,Yes,,,,trenthillspharmacy.ca,Yes,,,,,,,,,,,,
,2405,Cloud Pharmacy,,,,Toronto,55 Dundas Street East,,M5B 1C6,ON,43.65593,-79.37869,,Toronto Public Health,,,cloudpharmacy.ca,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-15:00,11:00-15:00,,Yes,No,,,,,Yes,,,,cloudpharmacy.ca,Yes,,,,,,,,,,,,
,2406,London Care Pharmacy,,,,London,"140 Oxford Street East, Suite 101A",,N6A 5R9,ON,42.9947968,-81.2565636,,Middlesex-London Health Unit,,519-663-9000,londoncarepharmacy.com,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:30-16:00,closed,,Yes,No,,,,,Yes,,,,londoncarepharmacy.com,Yes,,,,,,,,,,,,
,2407,People's Pharmachoice,,,,Ancaster,"35 Stone Church Road, Unit 5",,L9K 1S5,ON,43.227808,-79.935951,,Hamilton Public Health Services,,,http://www.pharmachoice.com/on/peoples-ancaster,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,http://www.pharmachoice.com/on/peoples-ancaster,Yes,,,,,,,,,,,,
,2408,Thornton Pharmacy & Health Food,,,,Thornton,"4171 Innisfill Beach Road, Unit 13",,L0L 2N0,ON,44.275035,-79.720601,,Simcoe Muskoka District Health Unit,,705-291-7979,https://thorntonpharmacy.medmeapp.ca/schedule,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,https://thorntonpharmacy.medmeapp.ca/schedule,Yes,,,,,,,,,,,,
,2409,Queens Pharmacy,,,,Kitchener,585 Queen Street South,,N2G 4S4,ON,43.4430754,-80.4954529,,"Region of Waterloo, Public Health",,519-279-5225,www.queenspharmacy.ca,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-15:00,closed,,Yes,No,,,,,Yes,,,,www.queenspharmacy.ca,Yes,,,,,,,,,,,,
,2410,River Terrace Medical Pharmacy,,,,Thunder Bay,1260 Golf Links Road,,P7B 0A1,ON,48.423558,-89.273867,,Thunder Bay District Health Unit,,,www.oakmedicalarts.com,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-13:00,closed,,Yes,No,,,,,Yes,,,,www.oakmedicalarts.com,Yes,,,,,,,,,,,,
,2411,Strandherd Guardian Pharmacy,,,,Nepean,"3091 Strandherd Drive, Unit 7",,K2G 4R9,ON,45.275927,-75.716264,,Ottawa Public Health,,613-825-7400,https://strandherdpharmacy.com/,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-14:00,10:00-14:00,,Yes,No,,,,,Yes,,,,https://strandherdpharmacy.com/,Yes,,,,,,,,,,,,
,2412,Noble IDA Pharmacy,,,,Scarborough,2934 Eglinton Avenue East,,M1J 2E4,ON,43.739792,-79.236066,,Toronto Public Health,,416-667-8488,https://a.telehippo.com/o/Noble,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-15:00,08:00-13:00,,Yes,No,,,,,Yes,,,,https://a.telehippo.com/o/Noble,Yes,,,,,,,,,,,,
,2413,Wal-Mart Pharmacy,,,,Brampton,15 Resolution Drive,,L6W 0A6,ON,43.680377,-79.720857,,Peel Public Health,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,,Yes,No,,,,,Yes,,,,https://www.walmart.ca/en/covid19-vaccinations-centre-info,Yes,,,,,,,,,,,,
,2414,Midland Pharmacy,,,,Scarborough,1207 Ellesmere Road,,M1P 2X8,ON,43.7682531,-79.2680221,,Toronto Public Health,,416-285-7418,,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,11:00-16:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2415,One Medical Pharmacy,,,,Toronto,"20 Wynford Drive, Unit 102",,M3C 1J4,ON,43.72381,-79.336337,,Toronto Public Health,,416-443-1444,https://onemedicalpharmacy.weebly.com/,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,10:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://onemedicalpharmacy.weebly.com/,Yes,,,,,,,,,,,,
,2416,Port Hope Community Pharmacy,,,,Port Hope,"50 Cavan Street, Unit 2",,L1A 4B1,ON,43.953905,-78.296006,,"Haliburton, Kawartha, Pine Ridge District Health Unit",,905-885-6399,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2417,McKnight Pharmacy,,,,Hamilton,460 Main Street East Unit 102,,L8N 1K4,ON,43.2507401,-79.8520433,,Hamilton Public Health Services,,289-396-4700,http://mcknightsdrugs.com/,09:00-17:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,10:00-13:00,closed,,Yes,No,,,,,Yes,,,,http://mcknightsdrugs.com/,Yes,,,,,,,,,,,,
,2418,Palmyra Guardian Pharmacy,,,,Ottawa,"1013 Merivale Road, Unit 1007",,K1Z 6A6,ON,45.379621,-75.73283,,Ottawa Public Health,,613-729-7007,guardian-ida-pharmacies.ca,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-15:00,closed,,Yes,No,,,,,Yes,,,,guardian-ida-pharmacies.ca,Yes,,,,,,,,,,,,
,2419,Sobeys Pharmacy,,,,Stratford,"581 Huron Street, Unit 1",,N5A 5T8,ON,43.3786817,-81.0042785,,Huron Perth Health Unit,,,www.pharmacyappointments.ca,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,,Yes,No,,,,,Yes,,,,www.pharmacyappointments.ca,Yes,,,,,,,,,,,,
,2420,Tower Street Pharmacy,,,,Fergus,769 Tower Street South,,N1M 2R2,ON,43.698117,-80.37095,,Wellington-Dufferin-Guelph Health Unit,,519-843-1800,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-15:00,closed,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2421,Grafton Healthcare Pharmacy,,,,Grafton,10739 County 2 Road RR 2,,K0K 2G0,ON,43.8353371,-79.2680097,,"Haliburton, Kawartha, Pine Ridge District Health Unit",,905-349-1120,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,10:00-16:00,10:00-14:00,,Yes,No,,,,,Yes,,,,,Yes,,,,,,,,,,,,
,2422,Harmony Valley Pharmacy Remedy's,,,,Oshawa,"705 Grandview Street North, Unit 105A",,L1K 0V4,ON,43.9232315,-78.8378662,,Durham Region Health Department,,905-240-7070,HARMONYVALLEYPHARMACY.CA,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,09:00-16:00,closed,,Yes,No,,,,,Yes,,,,HARMONYVALLEYPHARMACY.CA,Yes,,,,,,,,,,,,
,2423,Little Britain Pharmacy,,,,Little Britain,415 Eldon Road,,K0M 2C0,ON,44.284763,-78.85979,,"Haliburton, Kawartha, Pine Ridge District Health Unit",,705-786-2000,https://pharmasave.com/little-britain/,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-18:00,11:00-14:00,closed,,Yes,No,,,,,Yes,,,,https://pharmasave.com/little-britain/,Yes,,,,,,,,,,,,
